book_type,level,unit,track_number,title,page_reference,type,video_file_id,duration,category
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep3_Permissions_and_requests,,video,BQACAgQAAxkBAAIBEmqisj89YemWVnQ8sAw4YB-yw4kaAAL1IAACIgMRURRlFV335GxZPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep3_Permissions_and_requests_listen_and_check,,video,BQACAgQAAxkBAAP2aqKyP7nr5NnnorpKYgnXVKO0FNYAAtkgAAIiAxFRSpamLyMin_k9BA,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep3_Permissions_and_requests_listen_and_repeat,,video,BQACAgQAAxkBAAP1aqKyP6h39ByrmJCzOAe1j2Wk8d8AAtggAAIiAxFRrF5b4Cxtr789BA,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep3_Social_English_phrases,,video,BQACAgQAAxkBAAIBEGqisj-w92Dh67-du-a5KDtRY0VIAALzIAACIgMRUZQYjz6z-_tMPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep4_Making_suggestions,,video,BQACAgQAAxkBAAIBCmqisj9c24At7-Zrk9KyVqb5PQvgAALtIAACIgMRUa2KtOWZW-0OPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep4_Making_suggestions_listen_and_check,,video,BQACAgQAAxkBAAIBDmqisj-BoxQIKgYNabWHS6X5Zcp_AALxIAACIgMRUfGc7Fw6vtBXPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep4_Making_suggestions_listen_and_repeat,,video,BQACAgQAAxkBAAIBDGqisj9_AaV0TTmWOuRYHRTzDbvuAALvIAACIgMRUXC4dEZKSRs6PQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep4_Rob_and_Paul_catch_up,,video,BQACAgQAAxkBAAIBCGqisj_DEDsFN7Gp6r-m0-elyzq2AALrIAACIgMRUfoazHf07taCPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep4_Social_English_phrases,,video,BQACAgQAAxkBAAIBBmqisj9yUWWujqEbD3VaVvGLUvCkAALpIAACIgMRUdvbN0nPOM_2PQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep4_The_morning_after_the_night_before,,video,BQACAgQAAxkBAAIBBGqisj8n05Vw_smr4-HPGqivgljMAALnIAACIgMRUSq7i4fqRElYPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep5_Indirect_questions,,video,BQACAgQAAxkBAAIBAAFqorI_n1_pvZJS7A3vtpm_hC1GEgAC4yAAAiIDEVFn_y3gl6kcsz0E,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep5_Indirect_questions_listen_and_check,,video,BQACAgQAAxkBAAIBAmqisj8EzqIjpbG4NlxBLyW6lss5AALlIAACIgMRUZ15jGIwr0XLPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep5_Indirect_questions_listen_and_repeat,,video,BQACAgQAAxkBAAIBEWqisj_eZuzdgEsEHOPLVzzChzycAAL0IAACIgMRUdx4huaBos5zPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep5_Jenny_gets_a_surprise,,video,BQACAgQAAxkBAAIBD2qisj--szD8oxJst3ZWZ0m3BMHCAALyIAACIgMRUd09YMJqe0AvPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep5_Rob_gets_serious,,video,BQACAgQAAxkBAAIBDWqisj8DhsxxVqTaetP8PxYPS21TAALwIAACIgMRUdr7s7u6yzVgPQQ,0,practical
student_book,level_3,1,1,AEF3e_Level_3_PE_Ep5_Social_English_phrases,,video,BQACAgQAAxkBAAIBC2qisj8a0OpEWLoIhzfXDEroxUL-AALuIAACIgMRUSLmzqcOJiBnPQQ,0,practical
student_book,level_3,1,1.2,AEF3e_Level_3_Review_and_Check_1&2,,video,BQACAgQAAxkBAAIBGmqisku-dh1keKKaDzavux-A4qeoAAL7IAACIgMRUXVIaFiQt06sPQQ,0,review
student_book,level_3,3,3.4,AEF3e_Level_3_Review_and_Check_3&4,,video,BQACAgQAAxkBAAIBGWqisktj_F5IaRrpk7VdrYYVL4LKAAL6IAACIgMRUaXU53waOpSOPQQ,0,review
student_book,level_3,5,5.6,AEF3e_Level_3_Review_and_Check_5&6,,video,BQACAgQAAxkBAAIBGGqisksfNNEn0RcdA3zw6HnscRA3AAL5IAACIgMRUShWWl7ATKYZPQQ,0,review
student_book,level_3,7,7.8,AEF3e_Level_3_Review_and_Check_7&8,,video,BQACAgQAAxkBAAIBF2qisku5tCIuWxu1XJmoXeJJ9AJbAAL4IAACIgMRUSGOAkCDJaWEPQQ,0,review
student_book,level_3,9,9.10,AEF3e_Level_3_Review_and_Check_9&10,,video,BQACAgQAAxkBAAIBFmqiskvVFNF2X6Zy7UQjBsA9oQJeAAL3IAACIgMRUWzSC49tVEHIPQQ,0,review
student_book,level_3,1,1,AEF3e_Alex_Rawlings_Interview_part_1_V8_V2,,video,BQACAgQAAxkBAAIBH2qismYs2GEe5MU2uEyFaXRlBls2AAL9IAACIgMRUX8iqGZhaQXKPQQ,0,listening
student_book,level_3,1,1,AEF3e_Alex_Rawlings_Interview_part_2_V8_V2,,video,BQACAgQAAxkBAAIBJGqismaeknBw6Ap1VAebUzAlGySRAAICIQACIgMRUa5XqwABiJvlkj0E,0,listening
student_book,level_3,1,1,AEF3e_Alex_Rawlings_Interview_part_3_V8_V2,,video,BQACAgQAAxkBAAIBJWqismZN-qlk1abRX97CYEZUKW3LAAIDIQACIgMRUexqAS7aMs7dPQQ,0,listening
student_book,level_3,1,1,AEF3e_Level_3_2B_The_Great_OUP_Bake_Sale,,video,BQACAgQAAxkBAAIBIWqismZaMtmTnnyY3uvO7Ta2CjDDAAL_IAACIgMRUYWSTtdCOw1kPQQ,0,listening
student_book,level_3,1,1.1,AEF3e_Level_3_6B_Personal_Stylist_Part_1,,video,BQACAgQAAxkBAAIBHmqismam6aevnRwmg1oIfqq7vBCFAAL8IAACIgMRUS1dBEwrBicgPQQ,0,listening
student_book,level_3,1,1.2,AEF3e_Level_3_6B_Personal_Stylist_Part_2,,video,BQACAgQAAxkBAAIBI2qismYhtk_fGbvj_h09lGI2EMvfAAIBIQACIgMRUfDOTQq2a_xZPQQ,0,listening
student_book,level_3,1,1.1,AEF3e_Level_3_8B_How_To_Complain_Part_1,,video,BQACAgQAAxkBAAIBIGqismbZlU1GJGCs7y2IH3J1Z6ZiAAL-IAACIgMRUcPx_bizLUP8PQQ,0,listening
student_book,level_3,1,1.2,AEF3e_Level_3_8B_How_To_Complain_Part_2,,video,BQACAgQAAxkBAAIBJmqismYX7DZIBXrV42lDdRbZVqepAAIEIQACIgMRUcUpO1mHY3QXPQQ,0,listening
student_book,level_3,1,1,AEF3e_Level_3_10B_Queens_of_Crime,,video,BQACAgQAAxkBAAIBImqismbtS1o8wW_tEMoXqk8T7jfbAAMhAAIiAxFRCXUMgCe8L3M9BA,0,listening
student_book,level_4,1,1.1,AEF3e_SB4_CE1_Interview_Part_1,,video,BQACAgQAAxkBAAIBNmqisoRaKSmAAh7GPDDs11DvTIhXAAISIQACIgMRUYUAAd6ifpn5vT0E,0,practical
student_book,level_4,1,1.2,AEF3e_SB4_CE1_Interview_Part_2,,video,BQACAgQAAxkBAAIBPGqisoTY4tSUvGfoylmdz0yQkFYdAAIYIQACIgMRUfFs9Cy6FOUqPQQ,0,practical
student_book,level_4,1,1.3,AEF3e_SB4_CE1_Interview_Part_3,,video,BQACAgQAAxkBAAIBOmqisoQ8FAqqjeDtLX1tNtg8fMh-AAIWIQACIgMRUT0yb7cxXaggPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE1_Looking_at_language,,video,BQACAgQAAxkBAAIBOGqisoS2bjOtQuxPVSsCRntHMFZHAAIUIQACIgMRUR5C46iNEct1PQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE1_The_Conversation,,video,BQACAgQAAxkBAAIBPmqisoTVrfcJD94t_FZP2l0INkQdAAIaIQACIgMRUaii3Q4yhkEHPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE1_The_Conversation_d,,video,BQACAgQAAxkBAAIBQmqisoSeG19H_MdRbxVA3cnVpIxYAAIeIQACIgMRUSG13gg2GmMFPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE1_The_Conversation_e,,video,BQACAgQAAxkBAAIBQGqisoQmh-h8PkLz-aRpqr_DziD9AAIcIQACIgMRUULW8EMiSbqNPQQ,0,practical
student_book,level_4,1,1.1,AEF3e_SB4_CE2&3_Interview_Part_1,,video,BQACAgQAAxkBAAIBSGqisoRgOGUPgBC1uaHUw449EzlaAAIkIQACIgMRUfnQ9G-EGPYePQQ,0,practical
student_book,level_4,1,1.2,AEF3e_SB4_CE2&3_Interview_Part_2,,video,BQACAgQAAxkBAAIBRmqisoQEw-VRdghkJsleAUiZxz3hAAIiIQACIgMRUW1hB6u9R4bpPQQ,0,practical
student_book,level_4,1,1.3,AEF3e_SB4_CE2&3_Interview_Part_3,,video,BQACAgQAAxkBAAIBRGqisoSlGqfNGDFG15qWGqWZ_cKhAAIgIQACIgMRUcVGSF8HfwABVz0E,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE2&3_Looking_at_language,,video,BQACAgQAAxkBAAIBLWqisoRAH2Pj2L_0U5uWEb8kfx8SAAIIIQACIgMRUfKIfJL4_BQrPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE2&3_The_Conversation,,video,BQACAgQAAxkBAAIBK2qisoQtnxN-EzlDU3KDUB0wlMBqAAIGIQACIgMRURh2etm3DjU6PQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE2&3_The_Conversation_d,,video,BQACAgQAAxkBAAIBLGqisoSwaUVs0fzUxe3NSruUCFfNAAIHIQACIgMRUcSmRgmMxGApPQQ,0,practical
student_book,level_4,1,1.1,AEF3e_SB4_CE4&5_Interview_Part_1,,video,BQACAgQAAxkBAAIBL2qisoS_lSsv_JogmMYGEgthBKbiAAIKIQACIgMRUSlTeVvMt6qNPQQ,0,practical
student_book,level_4,1,1.2,AEF3e_SB4_CE4&5_Interview_Part_2,,video,BQACAgQAAxkBAAIBLmqisoQssjDCjXiQyTquuwGuVVLFAAIJIQACIgMRUYLbEroimxu8PQQ,0,practical
student_book,level_4,1,1.3,AEF3e_SB4_CE4&5_Interview_Part_3,,video,BQACAgQAAxkBAAIBMWqisoRAio2zcHw5in4XhJekygg_AAIMIQACIgMRUWELgA48iZH8PQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE4&5_Looking_at_language,,video,BQACAgQAAxkBAAIBMGqisoQVtgfKz0Xpd2R_z3nNiU6AAAILIQACIgMRUbg2CAm8XcFPPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE4&5_The_Conversation,,video,BQACAgQAAxkBAAIBM2qisoQQYNNtqFQ_SVW_cfjyQ1WNAAIOIQACIgMRUcJMrolIDXX2PQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE4&5_The_Conversation_d,,video,BQACAgQAAxkBAAIBNGqisoRjYgNPewGWq4SIQ_2CC_C_AAIQIQACIgMRUS4NR_xPdRC5PQQ,0,practical
student_book,level_4,1,1.1,AEF3e_SB4_CE6&7_Interview_Part_1,,video,BQACAgQAAxkBAAIBMmqisoRpZ6l4sD-H-uKB4GNtA6yrAAINIQACIgMRUUdL6NKSgVnbPQQ,0,practical
student_book,level_4,1,1.2,AEF3e_SB4_CE6&7_Interview_Part_2,,video,BQACAgQAAxkBAAIBN2qisoS4xCqy6VXqV1kPQrPs0VeNAAITIQACIgMRUXtC1BTbcQvFPQQ,0,practical
student_book,level_4,1,1.3,AEF3e_SB4_CE6&7_Interview_Part_3,,video,BQACAgQAAxkBAAIBNWqisoQ7Ki7qqkSg9eyK02WqerMKAAIRIQACIgMRUXBJmuNVpP5NPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE6&7_Looking_at_language,,video,BQACAgQAAxkBAAIBPWqisoQvqr8qAVa1GD5GUxvqlppMAAIZIQACIgMRUe73AoxpuaKYPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE6&7_The_Conversation,,video,BQACAgQAAxkBAAIBOWqisoRU3OJ9av4NzMhhtGxGZmx4AAIVIQACIgMRUbZ16RDtVwy9PQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE6&7_The_Conversation_d,,video,BQACAgQAAxkBAAIBO2qisoRpT2NXCjC3BAe36gZYarsqAAIXIQACIgMRUeClgIn3WmzIPQQ,0,practical
student_book,level_4,1,1.1,AEF3e_SB4_CE8&9_Interview_Part_1,,video,BQACAgQAAxkBAAIBQWqisoQfsmlj5CuxtXmLKz1JKRZ7AAIdIQACIgMRUe5C_u9ifE0uPQQ,0,practical
student_book,level_4,1,1.2,AEF3e_SB4_CE8&9_Interview_Part_2,,video,BQACAgQAAxkBAAIBP2qisoR_m3e3TZjccxVRQQUJVoMqAAIbIQACIgMRUT85bagK2WL7PQQ,0,practical
student_book,level_4,1,1.3,AEF3e_SB4_CE8&9_Interview_Part_3,,video,BQACAgQAAxkBAAIBRWqisoTOBVOhnmnJfaErkIDCK9pjAAIhIQACIgMRUW4UyoGXL7tqPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE8&9_Looking_at_language,,video,BQACAgQAAxkBAAIBQ2qisoQHwmhPtCP1gJep_Hz6tP3JAAIfIQACIgMRUSeh3ahFHAgSPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE8&9_The_Conversation,,video,BQACAgQAAxkBAAIBR2qisoRBQ2SGFJpHox1LQYicLrW1AAIjIQACIgMRUWBi5U5-R2ssPQQ,0,practical
student_book,level_4,1,1,AEF3e_SB4_CE8&9_The_Conversation_d,,video,BQACAgQAAxkBAAIBKmqisoRxoVDXILMyomIiGKF1JOe6AAIFIQACIgMRUYL-yaVzI2kGPQQ,0,practical
student_book,level_4,1,1.2,AEF3e_SB4_Review_and_Check_1&2,,video,BQACAgQAAxkBAAIBTGqispH67aPCummUx1btE1kpXCy1AAIlIQACIgMRUZWL3jvm7-pgPQQ,0,review
student_book,level_4,3,3.4,AEF3e_SB4_Review_and_Check_3&4,,video,BQACAgQAAxkBAAIBTmqispGJhtt8jIT3s2D0zrHa1gm7AAInIQACIgMRUXCKhauI7j52PQQ,0,review
student_book,level_4,5,5.6,AEF3e_SB4_Review_and_Check_5&6,,video,BQACAgQAAxkBAAIBTWqispGl2ge3jHiUd9KzIB5ssfb4AAImIQACIgMRUee2mp79kp4iPQQ,0,review
student_book,level_4,7,7.8,AEF3e_SB4_Review_and_Check_7&8,,video,BQACAgQAAxkBAAIBUGqispGHryzd-liH3e12auOtIasvAAIpIQACIgMRUQ-D9nQnhxN3PQQ,0,review
student_book,level_4,9,9.10,AEF3e_SB4_Review_and_Check_9&10,,video,BQACAgQAAxkBAAIBT2qispHBOu3nCapKY4DtOpBfTC1OAAIoIQACIgMRUWe31f1GtKRiPQQ,0,review
student_book,level_4,1,1.3,AEF3e_SB4_Music_in_the_family_3,,video,BQACAgQAAxkBAAIBVWqisqqrH6AQ9CHY_GroswxlYJZdAAIuIQACIgMRUdP6cjL1tlplPQQ,0,listening
student_book,level_4,1,1.5,AEF3e_SB4_Powerful_speeches_5,,video,BQACAgQAAxkBAAIBVmqisqrNx4GcnwiddLnubB3NQj4LAAIvIQACIgMRUV2lU6lk8QbkPQQ,0,listening
student_book,level_4,1,1.2,AEF3e_SB4_Riding_the_waves_2,,video,BQACAgQAAxkBAAIBV2qisqp1O3yL0ivnRiTdmt1Vt8JfAAIwIQACIgMRUSV5_RTwes9gPQQ,0,listening
student_book,level_4,1,1.1,AEF3e_SB4_Some_very_special_jeans_1,,video,BQACAgQAAxkBAAIBWGqisqpB1x0AAduBmcLsR603GkXpmAACMSEAAiIDEVEIhY7V9emPAj0E,0,listening
student_book,level_4,1,1.4,AEF3e_SB4_The_speed_of_news_4,,video,BQACAgQAAxkBAAIBVGqisqo_1iie_NDvg4tNtjZgDvZNAAItIQACIgMRUUPvyR7emlDuPQQ,0,listening
student_book,level_5,1,1.1,AEF3e_SB5_PE1_Interview_Part_1,,video,BQACAgQAAxkBAAIBaWqisrnuAaEXnjz7zibpxsGgZcwaAAI_IQACIgMRUZVtUu8O5g1KPQQ,0,interview
student_book,level_5,1,1.2,AEF3e_SB5_PE1_Interview_Part_2,,video,BQACAgQAAxkBAAIBX2qisrl-0l-ojuJmlupu0WC3JDgHAAI1IQACIgMRUYM_CSrKCh9MPQQ,0,interview
student_book,level_5,1,1.3,AEF3e_SB5_PE1_Interview_Part_3,,video,BQACAgQAAxkBAAIBaGqisrlsUE_x8FcuhLAo3KpJV7oKAAI-IQACIgMRUYUgrOWaY1DdPQQ,0,interview
student_book,level_5,1,1,AEF3e_SB5_PE1_Looking_at_language,,video,BQACAgQAAxkBAAIBXmqisrl7K5DyjXVV1EKys5jvSTOOAAI0IQACIgMRUXOx6N8r9XXWPQQ,0,interview
student_book,level_5,1,1.1,AEF3e_SB5_PE2&3_Interview_Part_1,,video,BQACAgQAAxkBAAIBZ2qisrl1nyZ1N9XnnI-2kugsG1lSAAI9IQACIgMRUR-o-biJIvvrPQQ,0,interview
student_book,level_5,1,1.2,AEF3e_SB5_PE2&3_Interview_Part_2,,video,BQACAgQAAxkBAAIBXWqisrkKvgb59EzgyVRs8g49jGjoAAIzIQACIgMRUcuIAdnCmIiZPQQ,0,interview
student_book,level_5,1,1.3,AEF3e_SB5_PE2&3_Interview_Part_3,,video,BQACAgQAAxkBAAIBZmqisrlULyeUgTz2ch5CsOdaZKugAAI8IQACIgMRUavKl9j2pA99PQQ,0,interview
student_book,level_5,1,1,AEF3e_SB5_PE2&3_Looking_at_language,,video,BQACAgQAAxkBAAIBXGqisrlkF5I16Hktun6qSYxaVBs9AAIyIQACIgMRUR2OpOtHBR8rPQQ,0,interview
student_book,level_5,1,1.1,AEF3e_SB5_PE4&5_Interview_Part_1,,video,BQACAgQAAxkBAAIBZWqisrmdJ6EfD_d4UVQtYRZV2pLcAAI7IQACIgMRUS-bO_rV4w0gPQQ,0,interview
student_book,level_5,1,1.2,AEF3e_SB5_PE4&5_Interview_Part_2,,video,BQACAgQAAxkBAAIBb2qisrkxDstOMdExzSWv-ITerPrOAAJFIQACIgMRUTj5k2X6JJ2QPQQ,0,interview
student_book,level_5,1,1.3,AEF3e_SB5_PE4&5_Interview_Part_3,,video,BQACAgQAAxkBAAIBbmqisrmzEd2bUp8OJ9amfIzywZiAAAJEIQACIgMRUYuXH2TgfGAbPQQ,0,interview
student_book,level_5,1,1,AEF3e_SB5_PE4&5_Looking_at_language,,video,BQACAgQAAxkBAAIBZGqisrnZXmP47MzkJzVDRuMMX0UIAAI6IQACIgMRUc-lHsiw3PVFPQQ,0,interview
student_book,level_5,1,1.1,AEF3e_SB5_PE6&7_Interview_Part_1,,video,BQACAgQAAxkBAAIBbWqisrlkLb7wr-sk_jhgOL8Tia08AAJDIQACIgMRUd2TE6V_4yJNPQQ,0,interview
student_book,level_5,1,1.2,AEF3e_SB5_PE6&7_Interview_Part_2,,video,BQACAgQAAxkBAAIBY2qisrlmCRNbtFYkoCBKX319EKvhAAI5IQACIgMRUSIdSKlFUOvhPQQ,0,interview
student_book,level_5,1,1.3,AEF3e_SB5_PE6&7_Interview_Part_3,,video,BQACAgQAAxkBAAIBbGqisrkh92UP-ClE9fYS_cWIeMalAAJCIQACIgMRUfAZBvze7NB9PQQ,0,interview
student_book,level_5,1,1,AEF3e_SB5_PE6&7_Looking_at_language,,video,BQACAgQAAxkBAAIBYmqisrn01f4we3WyNiIMPuYDSXubAAI4IQACIgMRUVf89x1Pwr3QPQQ,0,interview
student_book,level_5,1,1.1,AEF3e_SB5_PE8&9_Interview_Part_1,,video,BQACAgQAAxkBAAIBa2qisrmvPO_UasRre_rFhT4NwX7yAAJBIQACIgMRUdf4flzB6AtZPQQ,0,interview
student_book,level_5,1,1.2,AEF3e_SB5_PE8&9_Interview_Part_2,,video,BQACAgQAAxkBAAIBYWqisrme39t6YaSfHh-2fZFw4T4eAAI3IQACIgMRUUTU4NHQURTSPQQ,0,interview
student_book,level_5,1,1.3,AEF3e_SB5_PE8&9_Interview_Part_3,,video,BQACAgQAAxkBAAIBamqisrkNCiTYuDNfvh1ftxKtkIXUAAJAIQACIgMRUePYUSfbm3NzPQQ,0,interview
student_book,level_5,1,1,AEF3e_SB5_PE8&9_Looking_at_language,,video,BQACAgQAAxkBAAIBYGqisrn7cQIEWKuodDXTgRO7EEUxAAI2IQACIgMRUc9wEo2xVmA1PQQ,0,interview
student_book,level_5,1,1.5,AEF3e_SB5_Ellis_Island_5,,video,BQACAgQAAxkBAAIBd2qissP8IUw_bWEjIFrKzS7l_3l0AAJKIQACIgMRUTCVQOIEAAGnID0E,0,review
student_book,level_5,1,1.3,AEF3e_SB5_Giving_presentations_3,,video,BQACAgQAAxkBAAIBdmqissPlrndT-tKpTd_NXjv0MzQWAAJJIQACIgMRUe6tMnD4XiP_PQQ,0,review
student_book,level_5,1,1.2,AEF3e_SB5_The_comic_book_writer_2,,video,BQACAgQAAxkBAAIBdWqissMadz2uI7aFVOOU7SSgxty2AAJIIQACIgMRURNZJDVNpm2aPQQ,0,review
student_book,level_5,1,1.1,AEF3e_SB5_The_history_of_English_1,,video,BQACAgQAAxkBAAIBdGqissPylWZz9cD5BoyPhTaJqwcLAAJHIQACIgMRUS7CYahSufzEPQQ,0,review
student_book,level_5,1,1.4,AEF3e_SB5_The_history_of_penicillin_4,,video,BQACAgQAAxkBAAIBc2qissOCgQk7VUFRdTICqSFbqhY3AAJGIQACIgMRUdFsPiAIB_l-PQQ,0,review
student_book,level_5,1,1,AEF3e_SB5_PE1_On_the_street,,video,BQACAgQAAxkBAAIBgGqistNHX--H_QZFxTYFe9GNXXyLAAJQIQACIgMRUXalZhRNvWmsPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE1_On_the_street_extracts,,video,BQACAgQAAxkBAAIBhGqistPRCxsD7R75F9yHUK56frJgAAJUIQACIgMRUfj9c2leMmjRPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE2&3_On_the_street,,video,BQACAgQAAxkBAAIBgmqistNc7TvAB0SuQgyBQD7QgkmCAAJSIQACIgMRUZANAQlcP1HIPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE2&3_On_the_street_extracts,,video,BQACAgQAAxkBAAIBfGqistOxDTWUrGBSuV9EWJgClUhWAAJMIQACIgMRUSH5apnlZIRrPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE4&5_On_the_street,,video,BQACAgQAAxkBAAIBg2qistM4yn9DILi1_210iM3IN-YWAAJTIQACIgMRUZGxlR7PoKq6PQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE4&5_On_the_street_extracts,,video,BQACAgQAAxkBAAIBfWqistPko5WFiXh0YZXX6JynGPiCAAJNIQACIgMRUU5Ti5sqvaqsPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE6&7_On_the_street,,video,BQACAgQAAxkBAAIBe2qistOKvDEl2Bdgmbs-yoUUuRW-AAJLIQACIgMRUSWac7o2NqANPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE6&7_On_the_street_extracts,,video,BQACAgQAAxkBAAIBf2qistPhVay_ynvi3x9j9kTS8a2EAAJPIQACIgMRUVjwQpQy-sQcPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE8&9_On_the_street,,video,BQACAgQAAxkBAAIBfmqistNjMKu59TKbgAUCheKdMhTpAAJOIQACIgMRUWGY5MfBwX4pPQQ,0,street
student_book,level_5,1,1,AEF3e_SB5_PE8&9_On_the_street_extracts,,video,BQACAgQAAxkBAAIBgWqistP_UoqbXF7gywABOjzAfe7-pwACUSEAAiIDEVFv1Jv5uLiDoj0E,0,street
